FAC_CODE,FACULTY,CRN,COURSE,COURSETITLE,CRNTITLE,SECTION,CREDITS,SCHEDULETYPE,DAY,CTIME,CAMPUS,BLDG,ROOM,SECTION_CAMPUS,INSTNAME,CAPACITY,ATTRIBUTE_CODE,COURSE_ATTRIBUTE,STATUS,COLL_REST,MAJOR_REST,COURSE_LEVEL
06,Science,11319,CMPS443,Senior Project I,Senior Project I,B1,1,Lecture,Saturday,1001 - 1100,Beirut,TBA,,Beirut,Lama Ahmed Affara,75,0604-Y3COR,Computer Science - Third Year - Core Courses,28,"Include:, Science",,Undergraduate
06,Science,11319,CMPS443,Senior Project I,Senior Project I,B1,1,Lecture,Saturday,1001 - 1100,Beirut,TBA,,Beirut,Ali Yassine El-Zaart,75,0604-Y3COR,Computer Science - Third Year - Core Courses,28,"Include:, Science",,Undergraduate
06,Science,11474,CMPS445,Concepts of Programming Languages,Concepts of Programming Languages,B2,3,Lecture,Thursday,0801 - 1000,Beirut,HRIR,H813,Beirut,May Abdelhafiz Itani,30,0604-Y3COR,Computer Science - Third Year - Core Courses,14,"Include:, Science",,Undergraduate
06,Science,11480,CMPS447,Computer Networks,Computer Networks,B4,3,Lecture,Tuesday,1201 - 1400,Beirut,HRIR,H1012,Beirut,Bilal Ezzeddine Nakhal,30,0604-Y3COR,Computer Science - Third Year - Core Courses,11,"Include:, Science",,Undergraduate
06,Science,11478,CMPS447,Computer Networks,Computer Networks,B2,3,Lab,Friday,0801 - 1100,Beirut,MAIN,Computer Lab M324,Beirut,Maya Imad Hamd,30,0604-Y3COR,Computer Science - Third Year - Core Courses,9,"Include:, Science",,Undergraduate
06,Science,11315,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,B2,3,Lab,Tuesday,1201 - 1500,Beirut,MAIN,Computer Lab M324,Beirut,Nour Ahmad Fatayerji,30,0604-Y3COR,Computer Science - Third Year - Core Courses,2,"Include:, Science",,Undergraduate
06,Science,11317,CMPS441,Fundamentals of Algorithms,Fundamentals of Algorithms,B4,3,Lecture,Wednesday,0801 - 1000,Beirut,HRIR,H1113,Beirut,Mahmoud Ahmad Al Skafi,30,0604-Y3COR,Computer Science - Third Year - Core Courses,9,"Include:, Science",,Undergraduate
06,Science,11326,CMPS456,Topics in Computer Science,Topics in Computer Science,B2,3,Lecture,Thursday,1001 - 1200,Beirut,HRIR,H1113,Beirut,Julie Imad Budaher,30,0604-Y3ELC,Computer Science - Third Year - Elective Courses,11,"Include:, Science",,Undergraduate
06,Science,11326,CMPS456,Topics in Computer Science,Topics in Computer Science,B2,3,Lab,Friday,1331 - 1630,Beirut,MAIN,Computer Lab M324,Beirut,Nour Ahmad Fatayerji,30,0604-Y3ELC,Computer Science - Third Year - Elective Courses,11,"Include:, Science",,Undergraduate
06,Science,11299,CMPS327,Image Processing,Image Processing,B1,3,Lab,Wednesday,1401 - 1700,Beirut,MAIN,Computer Lab M324,Beirut,Ali  Ghosson,30,0604-YELC,Computer Science - Elective Courses,1,"Include:, Science",,Undergraduate
06,Science,11300,CMPS327,Image Processing,Image Processing,B2,3,Lab,Friday,1331 - 1630,Beirut,MAIN,Computer Lab M322,Beirut,Rayane Moustapha Raba'a,30,0604-YELC,Computer Science - Elective Courses,3,"Include:, Science",,Undergraduate
06,Science,11300,CMPS327,Image Processing,Image Processing,B2,3,Lecture,Friday,0801 - 1000,Beirut,HRIR,H911,Beirut,Cerine Ghazi Tafran,30,0604-YELC,Computer Science - Elective Courses,3,"Include:, Science",,Undergraduate
06,Science,11299,CMPS327,Image Processing,Image Processing,B1,3,Lab,Friday,0801 - 1000,Beirut,HRIR,H911,Beirut,Cerine Ghazi Tafran,30,0604-YELC,Computer Science - Elective Courses,1,"Include:, Science",,Undergraduate
06,Science,11408,TSHS341,Teaching science in high school,Teaching science in high school,B1,2,Lecture,Tuesday,1131 - 1330,Beirut,HRIR,H1113,Beirut,Wassila Sami El Kanawati,50,0606-Y2COR,Physics - Second Year - Core Courses,40,,,Undergraduate
06,Science,11408,TSHS341,Teaching science in high school,Teaching science in high school,B1,2,Lecture,Tuesday,1131 - 1330,Beirut,HRIR,H1113,Beirut,Wassila Sami El Kanawati,50,0607-Y2COR,Chemistry - Second Year - Core Courses,40,,,Undergraduate
06,Science,11378,PHYS243,General Physics,General Physics,B1,3,Lecture,Monday,0801 - 0930,Beirut,MAIN,M352,Beirut,Alaa Mohammad Abdallah,153,0608-Y1COR,Biology - First Year - Core Courses,4,,,Undergraduate
06,Science,11227,BIOL231,Biology I,Biology I,B1,3,Lecture,Monday,0931 - 1100,Beirut,HRIR,H907-1,Beirut,Noura Saaeddine Abou Zainab,52,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11227,BIOL231,Biology I,Biology I,B1,3,Lecture,Monday,1101 - 1230,Beirut,HRIR,H909,Beirut,Noura Saaeddine Abou Zainab,52,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11378,PHYS243,General Physics,General Physics,B1,3,Lecture,Monday,1431 - 1600,Beirut,HRIR,HB1 - Jamil Rawwas,Beirut,Alaa Mohammad Abdallah,153,0608-Y1COR,Biology - First Year - Core Courses,4,,,Undergraduate
06,Science,11255,CHEM241,Principles of Chemistry,Principles of Chemistry,B1,3,Lecture,Tuesday,0801 - 1100,Beirut,MAIN,M352,Beirut,Nour Ibrahim El Ghouch,120,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,11229,BIOL333,Microbiology,Microbiology,B1,3,Lecture,Monday,1101 - 1400,Beirut,HRIR,H913,Beirut,Rana Ahmad El Hajj,30,0608-Y2COR,Biology - Second Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,11408,TSHS341,Teaching science in high school,Teaching science in high school,B1,2,Lecture,Tuesday,1131 - 1330,Beirut,HRIR,H1113,Beirut,Wassila Sami El Kanawati,50,0608-Y2COR,Biology - Second Year - Core Courses,40,,,Undergraduate
06,Science,11922,BCHM434,Biotechnology,Biotechnology,1,3,Lecture,Monday,1201 - 1500,Beirut,HRIR,H1005,Beirut,Mahmoud Ibrahim Mahmoud Khalil,0,0608-Y3COR,Biology - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11255,CHEM241,Principles of Chemistry,Principles of Chemistry,B1,3,Lecture,Tuesday,0801 - 1100,Beirut,MAIN,M352,Beirut,Nour Ibrahim El Ghouch,120,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,11227,BIOL231,Biology I,Biology I,B1,3,Lecture,Monday,1101 - 1230,Beirut,HRIR,H909,Beirut,Noura Saaeddine Abou Zainab,52,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11227,BIOL231,Biology I,Biology I,B1,3,Lecture,Monday,0931 - 1100,Beirut,HRIR,H907-1,Beirut,Noura Saaeddine Abou Zainab,52,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11408,TSHS341,Teaching science in high school,Teaching science in high school,B1,2,Lecture,Tuesday,1131 - 1330,Beirut,HRIR,H1113,Beirut,Wassila Sami El Kanawati,50,0609-Y2COR,Biochemistry - Second Year - Core Courses,40,,,Undergraduate
06,Science,11229,BIOL333,Microbiology,Microbiology,B1,3,Lecture,Monday,1101 - 1400,Beirut,HRIR,H913,Beirut,Rana Ahmad El Hajj,30,0609-Y2COR,Biochemistry - Second Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,11216,BCHM446,Gene Therapy,Gene Therapy,B1,3,Lecture,Monday,0801 - 1100,Beirut,HRIR,H1113,Beirut,Jamila  Borjac,40,0609-Y3ELC,Biochemistry - Third Year - Elective Courses,32,"Include:, Science",,Undergraduate
06,Science,11241,BIOL744,Bacterial Biochemistry,Bacterial Biochemistry,D1,3,Lecture,Monday,1501 - 1800,Beirut,HRIR,H1113,Beirut,Jamila  Borjac,30,06DR-BIO1C,PhD - Biochemistry - Core Courses,10,"Include:, Science",,Graduate PhD
06,Science,11241,BIOL744,Bacterial Biochemistry,Bacterial Biochemistry,D1,3,Lecture,Monday,1501 - 1800,Beirut,HRIR,H1113,Beirut,Jamila  Borjac,30,06DR-BIO2C,PhD - Biology - Core Courses,10,"Include:, Science",,Graduate PhD
06,Science,11332,CMPS715,Emerging Topics in AI,Emerging Topics in AI,B1,3,Lecture,Monday,1401 - 1600,Beirut,MAIN,M437,Beirut,May Abdelhafiz Itani,15,06DR-COM2C,Computer Science PhD Core,14,"Include:, Science",,Graduate PhD
06,Science,11962,CMPS726,Advanced Topics in Computer Science,Advanced Topics in Computer Science,1,3,Lecture,Monday,1601 - 1900,Beirut,HRIR,H1011,Beirut,Hussein Zouheir EL Ghor,10,06DR-COM2C,Computer Science PhD Core,8,"Include:, Science",,Graduate PhD
06,Science,11332,CMPS715,Emerging Topics in AI,Emerging Topics in AI,B1,3,Lecture,Monday,1301 - 1400,Beirut,HRIR,H1012,Beirut,May Abdelhafiz Itani,15,06DR-COM2C,Computer Science PhD Core,14,"Include:, Science",,Graduate PhD
06,Science,11405,STAT605,STATISTICAL COMPUTING,STATISTICAL COMPUTING,B1,3,Lecture,Monday,1601 - 1900,Beirut,HRIR,H1012,Beirut,Rabih Kamal Damaj,20,06MS-APSTC,Master Applied Statistics Core,17,,,Graduate Masters
06,Science,11407,STAT611,MACHINE LEARNING,MACHINE LEARNING,B1,3,Lecture,Wednesday,1301 - 1600,Beirut,HRIR,H1011,Beirut,Ali Yassine El-Zaart,20,06MS-APSTC,Master Applied Statistics Core,16,,,Graduate Masters
06,Science,11403,STAT602,Sampling Methods,Sampling Methods,B1,3,Lecture,Tuesday,0801 - 1100,Beirut,HRIR,H1007-1,Beirut,Khaled Chehadeh Smaili,20,06MS-APSTC,Master Applied Statistics Core,15,,,Graduate Masters
06,Science,11404,STAT603,PROBABILITY AND STATISTICS,PROBABILITY AND STATISTICS,B1,3,Lecture,Wednesday,1601 - 1900,Beirut,HRIR,H1011,Beirut,Noura Mohammad Yassein,20,06MS-APSTC,Master Applied Statistics Core,19,,,Graduate Masters
06,Science,11218,BCHM620,Advanced Physical Biochemistry,Advanced Physical Biochemistry,B1,3,Lecture,Friday,1201 - 1500,Beirut,HRIR,H1013,Beirut,Nawal Abdelwahed Alhakawati,25,06MS-BIO1C,MS-BIOCHEM1-Core,22,,,Graduate Masters
06,Science,11511,MATH645,Applied Statistics,Applied Statistics,1,3,Lecture,Wednesday,1601 - 1900,Beirut,HRIR,H615/616,Beirut,Rabih Kamal Damaj,20,06MS-CHE1C,MS-CHEM1-Core,14,"Include:, Health Sciences, Science",,Graduate Masters
06,Science,11330,CMPS658,Cryptography and Data Security,Cryptography and Data Security,B1,3,Lecture,Monday,1601 - 1900,Beirut,HRIR,H1011,Beirut,Hussein Zouheir EL Ghor,25,06MS-COM1C,Master of Computer Science - Core Courses,20,"Include:, Science",,Graduate Masters
06,Science,11329,CMPS657,Machine Learning,Machine Learning,B1,3,Lecture,Wednesday,1301 - 1600,Beirut,HRIR,H1011,Beirut,Ali Yassine El-Zaart,25,06MS-COM1C,Master of Computer Science - Core Courses,20,"Include:, Science",,Graduate Masters
06,Science,11359,MATH662,Advanced Probability and Statistics,Advanced Probability and Statistics,B1,3,Lecture,Wednesday,1601 - 1900,Beirut,HRIR,H1012,Beirut,Noura Mohammad Yassein,20,06MS-MAT1C,Master Math Core,16,"Include:, Science",,Graduate Masters
06,Science,11360,MATH671,Advanced Topics in Mathematics,Advanced Topics in Mathematics,B1,3,Lecture,Monday,1301 - 1600,Beirut,HRIR,H1014 - Computer Lab,Beirut,Noura Mohammad Yassein,20,06MS-MAT1C,Master Math Core,16,"Include:, Science",,Graduate Masters
06,Science,11511,MATH645,Applied Statistics,Applied Statistics,1,3,Lecture,Wednesday,1601 - 1900,Beirut,HRIR,H615/616,Beirut,Rabih Kamal Damaj,20,06MS-MAT1C,Master Math Core,14,"Include:, Health Sciences, Science",,Graduate Masters
06,Science,11372,MDPH666,Medical Physics Clinical Training,Medical Physics Clinical Training,B1,3,Lab,Friday,1601 - 1700,Beirut,HRIR,H1011,Beirut,Zeinab Atef Khansa,30,06MS-MED1C,MS-MEDICALPH-Core,24,,,Graduate Masters
06,Science,11368,MDPH605,Radiobiology,Radiobiology,B1,2,Lecture,Monday,1201 - 1400,Beirut,HRIR,H714,Beirut,Jamila  Borjac,30,06MS-MED1C,MS-MEDICALPH-Core,28,,,Graduate Masters
06,Science,11367,MDPH603,Physics of Radiotherapy,Physics of Radiotherapy,B1,3,Lecture,Tuesday,1401 - 1530,Beirut,HRIR,H1007,Beirut,Wassila Sami El Kanawati,30,06MS-MED1C,MS-MEDICALPH-Core,28,,,Graduate Masters
06,Science,11366,MDPH601,Introduction to Radiation Physics,Introduction to Radiation Physics,B1,3,Lecture,Thursday,1401 - 1700,Beirut,HRIR,H1113,Beirut,Wassila Sami El Kanawati,30,06MS-MED1C,MS-MEDICALPH-Core,28,,,Graduate Masters
06,Science,11369,MDPH607,Radiation Physiology and Anatomy,Radiation Physiology and Anatomy,B1,3,Lecture,Wednesday,1301 - 1600,Beirut,HRIR,H1013,Beirut,Nariman  Salem,30,06MS-MED1C,MS-MEDICALPH-Core,28,,,Graduate Masters
06,Science,11372,MDPH666,Medical Physics Clinical Training,Medical Physics Clinical Training,B1,3,Lab,Friday,1401 - 1600,Beirut,HRIR,H1011,Beirut,Hanna Youssef Balaa,30,06MS-MED1C,MS-MEDICALPH-Core,24,,,Graduate Masters
06,Science,11367,MDPH603,Physics of Radiotherapy,Physics of Radiotherapy,B1,3,Lecture,Tuesday,1531 - 1700,Beirut,HRIR,H1007,Beirut,Wassila Sami El Kanawati,30,06MS-MED1C,MS-MEDICALPH-Core,28,,,Graduate Masters
06,Science,11371,MDPH623,Health and Professional Ethics,Health and Professional Ethics,B1,1,Lecture,Tuesday,1301 - 1400,Beirut,HRIR,H1005,Beirut,Issam Ahmad Al Masri El Shaarani,30,06MS-MED1E,Master of Science in Medical Physics-Elect,28,,,Graduate Masters
06,Science,11370,MDPH613,Quantitative Analysis of Medical Image,Quantitative Analysis of Medical Image,B1,3,Lecture,Monday,1601 - 1700,Beirut,HRIR,HB2,Beirut,Lama Ahmed Affara,30,06MS-MED1E,Master of Science in Medical Physics-Elect,27,,,Graduate Masters
06,Science,11370,MDPH613,Quantitative Analysis of Medical Image,Quantitative Analysis of Medical Image,B1,3,Lecture,Monday,1401 - 1600,Beirut,HRIR,H1006-1 Computer Lab,Beirut,Lama Ahmed Affara,30,06MS-MED1E,Master of Science in Medical Physics-Elect,27,,,Graduate Masters
10,Health Sciences,10584,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,1,3,Lecture,Monday,1001 - 1200,Beirut,HRIR,H615/616,Beirut,Youssef Sobhi Abou Chahine,18,1001-Y1COR,Nursing - First Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10694,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,1,2,Lab,Tuesday,0801 - 1100,Beirut,HRIR,NURSLAB,Beirut,Karim Wissam Alkhabbaz,30,1001-Y1COR,Nursing - First Year - Core Courses,12,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10585,PATH203,Pathophysiology,Pathophysiology,1,3,Lecture,Monday,1231 - 1400,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Mirna Ouni Fawaz,80,1001-Y1COR,Nursing - First Year - Core Courses,39,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10699,BCHM215L,Biochemistry Lab,Biochemistry Lab,2,0,Lab,Wednesday,1201 - 1400,Beirut,HRIR,Biochemistry Lab,Beirut,Zahra Khaled Hnaineh,25,1001-Y1COR,Nursing - First Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10699,BCHM215L,Biochemistry Lab,Biochemistry Lab,2,0,Lab,Wednesday,1201 - 1400,Beirut,HRIR,Biochemistry Lab,Beirut,Salma Nabih Khazaal,25,1001-Y1COR,Nursing - First Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10700,BCHM215L,Biochemistry Lab,Biochemistry Lab,3,0,Lab,Wednesday,1401 - 1600,Beirut,HRIR,Biochemistry Lab,Beirut,Salma Nabih Khazaal,25,1001-Y1COR,Nursing - First Year - Core Courses,4,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10583,NURS207,Nursing Fundamentals and Professional Ethics,Nursing Fundamentals and Professional Ethics,1,3,Lecture,Thursday,0831 - 1000,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Mirna Ouni Fawaz,80,1001-Y1COR,Nursing - First Year - Core Courses,39,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10700,BCHM215L,Biochemistry Lab,Biochemistry Lab,3,0,Lab,Wednesday,1401 - 1600,Beirut,HRIR,Biochemistry Lab,Beirut,Zahra Khaled Hnaineh,25,1001-Y1COR,Nursing - First Year - Core Courses,4,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10584,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,1,3,Lab,Monday,1401 - 1600,Beirut,HRIR,Anat.Lab,Beirut,Wael Mostafa Zaabout,18,1001-Y1COR,Nursing - First Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10693,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,2,3,Lecture,Monday,1001 - 1200,Beirut,HRIR,H615/616,Beirut,Salim Zakareya Moussa,18,1001-Y1COR,Nursing - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10696,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,3,3,Lab,Friday,1301 - 1500,Beirut,HRIR,Anat.Lab,Beirut,Wael Mostafa Zaabout,36,1001-Y1COR,Nursing - First Year - Core Courses,27,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10693,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,2,3,Lecture,Monday,1001 - 1200,Beirut,HRIR,H615/616,Beirut,Youssef Sobhi Abou Chahine,18,1001-Y1COR,Nursing - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10696,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,3,3,Lab,Friday,1301 - 1500,Beirut,HRIR,Anat.Lab,Beirut,Jumana Maarouf Ghalayini,36,1001-Y1COR,Nursing - First Year - Core Courses,27,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10696,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,3,3,Lecture,Monday,1001 - 1200,Beirut,HRIR,H615/616,Beirut,Salim Zakareya Moussa,36,1001-Y1COR,Nursing - First Year - Core Courses,27,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10696,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,3,3,Lecture,Monday,1001 - 1200,Beirut,HRIR,H615/616,Beirut,Youssef Sobhi Abou Chahine,36,1001-Y1COR,Nursing - First Year - Core Courses,27,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10694,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,1,2,Lab,Thursday,1301 - 1600,Beirut,HRIR,NURSLAB,Beirut,Karim Wissam Alkhabbaz,30,1001-Y1COR,Nursing - First Year - Core Courses,12,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10694,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,1,2,Lab,Thursday,1301 - 1600,Beirut,HRIR,NURSLAB,Beirut,Hiba Mostafa Matarieh,30,1001-Y1COR,Nursing - First Year - Core Courses,12,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10695,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,2,2,Lab,Tuesday,1301 - 1600,Beirut,HRIR,NURSLAB,Beirut,Karim Wissam Alkhabbaz,30,1001-Y1COR,Nursing - First Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10695,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,2,2,Lab,Thursday,1001 - 1300,Beirut,HRIR,NURSLAB,Beirut,Karim Wissam Alkhabbaz,30,1001-Y1COR,Nursing - First Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10695,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,2,2,Lab,Tuesday,1301 - 1600,Beirut,HRIR,NURSLAB,Beirut,Hiba Mostafa Matarieh,30,1001-Y1COR,Nursing - First Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10695,NURS209,Nursing Fundamentals: Practice,Nursing Fundamentals: Practice,2,2,Lab,Thursday,1001 - 1300,Beirut,HRIR,NURSLAB,Beirut,Hiba Mostafa Matarieh,30,1001-Y1COR,Nursing - First Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10583,NURS207,Nursing Fundamentals and Professional Ethics,Nursing Fundamentals and Professional Ethics,1,3,Lecture,Tuesday,1101 - 1230,Beirut,HRIR,H1005-1,Beirut,Mirna Ouni Fawaz,80,1001-Y1COR,Nursing - First Year - Core Courses,39,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10584,NURS215,Anatomy and Physiology for Nurses,Anatomy and Physiology for Nurses,1,3,Lecture,Monday,1001 - 1200,Beirut,HRIR,H615/616,Beirut,Salim Zakareya Moussa,18,1001-Y1COR,Nursing - First Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
